ID	ID1	ID2	POP
Bishkek28445_Bishkek28445.lazaridis-2014	Bishkek28445	Bishkek28445.lazaridis-2014	Kyrgyz
Bishkek28446_Bishkek28446.lazaridis-2014	Bishkek28446	Bishkek28446.lazaridis-2014	Kyrgyz
Bishkek28449_Bishkek28449.lazaridis-2014	Bishkek28449	Bishkek28449.lazaridis-2014	Kyrgyz
Bishkek28451_Bishkek28451.lazaridis-2014	Bishkek28451	Bishkek28451.lazaridis-2014	Kyrgyz
Bishkek28452_Bishkek28452.lazaridis-2014	Bishkek28452	Bishkek28452.lazaridis-2014	Kyrgyz
Bishkek28454_Bishkek28454.lazaridis-2014	Bishkek28454	Bishkek28454.lazaridis-2014	Kyrgyz
4493906116-R01C01_4493906116-R01C01.russian-genome	4493906116-R01C01	4493906116-R01C01.russian-genome	Kyrgyz
4461875424-R01C01_4461875424-R01C01.russian-genome	4461875424-R01C01	4461875424-R01C01.russian-genome	Kyrgyz
TJ_038.inner-eurasia	TJ	038.inner-eurasia	Kyrgyz
KirgizKGN66_KirgizKGN66.malta	KirgizKGN66	KirgizKGN66.malta	Kyrgyz
KirgizKGN62_KirgizKGN62.malta	KirgizKGN62	KirgizKGN62.malta	Kyrgyz
kirgiz37_kirgiz37.malta	kirgiz37	kirgiz37.malta	Kyrgyz
kirgiz36_kirgiz36.malta	kirgiz36	kirgiz36.malta	Kyrgyz
kirgiz35_kirgiz35.malta	kirgiz35	kirgiz35.malta	Kyrgyz
kirgiz34_kirgiz34.malta	kirgiz34	kirgiz34.malta	Kyrgyz
kirgiz33_kirgiz33.malta	kirgiz33	kirgiz33.malta	Kyrgyz
kirgiz31_kirgiz31.malta	kirgiz31	kirgiz31.malta	Kyrgyz
kirgiz30_kirgiz30.malta	kirgiz30	kirgiz30.malta	Kyrgyz
kirgiz28_kirgiz28.malta	kirgiz28	kirgiz28.malta	Kyrgyz
4461875041-R01C02_4461875041-R01C02.russian-genome	4461875041-R01C02	4461875041-R01C02.russian-genome	Kyrgyz
kirgiz24_kirgiz24.malta	kirgiz24	kirgiz24.malta	Kyrgyz
kirgiz23_kirgiz23.malta	kirgiz23	kirgiz23.malta	Kyrgyz
kirgiz22_kirgiz22.malta	kirgiz22	kirgiz22.malta	Kyrgyz
kirgiz21_kirgiz21.malta	kirgiz21	kirgiz21.malta	Kyrgyz
TJ_098.inner-eurasia	TJ	098.inner-eurasia	Kyrgyz
4461875524-R01C01_4461875524-R01C01.russian-genome	4461875524-R01C01	4461875524-R01C01.russian-genome	Kyrgyz
KirgizKGN71_KirgizKGN71.malta	KirgizKGN71	KirgizKGN71.malta	Kyrgyz
KirgizKGN8_KirgizKGN8.malta	KirgizKGN8	KirgizKGN8.malta	Kyrgyz
KirgizKGN82_KirgizKGN82.malta	KirgizKGN82	KirgizKGN82.malta	Kyrgyz
KirgizKGN84_KirgizKGN84.malta	KirgizKGN84	KirgizKGN84.malta	Kyrgyz
4461875041-R01C01_4461875041-R01C01.russian-genome	4461875041-R01C01	4461875041-R01C01.russian-genome	Kyrgyz
4252441715-B_4252441715-B.russian-genome	4252441715-B	4252441715-B.russian-genome	Kyrgyz
4252441653-B_4252441653-B.russian-genome	4252441653-B	4252441653-B.russian-genome	Kyrgyz
4252441653-A_4252441653-A.russian-genome	4252441653-A	4252441653-A.russian-genome	Kyrgyz
4461875297-R01C01_4461875297-R01C01.russian-genome	4461875297-R01C01	4461875297-R01C01.russian-genome	Kyrgyz
4461875297-R01C02_4461875297-R01C02.russian-genome	4461875297-R01C02	4461875297-R01C02.russian-genome	Kyrgyz
4461875297-R02C01_4461875297-R02C01.russian-genome	4461875297-R02C01	4461875297-R02C01.russian-genome	Kyrgyz
4461875297-R02C02_4461875297-R02C02.russian-genome	4461875297-R02C02	4461875297-R02C02.russian-genome	Kyrgyz
4461875524-R01C02_4461875524-R01C02.russian-genome	4461875524-R01C02	4461875524-R01C02.russian-genome	Kyrgyz
4461875301-R01C01_4461875301-R01C01.russian-genome	4461875301-R01C01	4461875301-R01C01.russian-genome	Kyrgyz
4461875301-R02C02_4461875301-R02C02.russian-genome	4461875301-R02C02	4461875301-R02C02.russian-genome	Kyrgyz
4252441651-B_4252441651-B.russian-genome	4252441651-B	4252441651-B.russian-genome	Kyrgyz
4461875424-R01C02_4461875424-R01C02.russian-genome	4461875424-R01C02	4461875424-R01C02.russian-genome	Kyrgyz
4461875424-R02C02_4461875424-R02C02.russian-genome	4461875424-R02C02	4461875424-R02C02.russian-genome	Kyrgyz
4461875461-R01C01_4461875461-R01C01.russian-genome	4461875461-R01C01	4461875461-R01C01.russian-genome	Kyrgyz
4461875461-R01C02_4461875461-R01C02.russian-genome	4461875461-R01C02	4461875461-R01C02.russian-genome	Kyrgyz
4461875461-R02C01_4461875461-R02C01.russian-genome	4461875461-R02C01	4461875461-R02C01.russian-genome	Kyrgyz
4461875461-R02C02_4461875461-R02C02.russian-genome	4461875461-R02C02	4461875461-R02C02.russian-genome	Kyrgyz
