ID1	ID	PC1	PC2	POP
Rsm	171.inner-eurasia	0.0104614	0.00390209	Russians
Rsm	176.inner-eurasia	0.0100589	0.00303825	Russians
Rsm	179.inner-eurasia	0.0098914	0.00364123	Russians
Rsm	181.inner-eurasia	0.0100107	0.00455382	Russians
RusArch305	RusArch305.turkic	0.00745715	0.00015764	Russians
RusPinega1	RusPinega1.slavic	0.00686083	-0.00128394	Russians
RusPinega17	RusPinega17.slavic	0.00747016	-0.00112831	Russians
RusPinega20	RusPinega20.slavic	0.0070775	-0.00202273	Russians
RusPinega9	RusPinega9.slavic	0.00708957	-0.00242361	Russians
Russia-Kostr120	Russia-Kostr120.turkic	0.00916731	0.000998755	Russians
Russia-Kostr128	Russia-Kostr128.turkic	0.00805008	0.000194209	Russians
Russia-Kostr138	Russia-Kostr138.turkic	0.00822541	-0.000129085	Russians
Russia-Kostr149	Russia-Kostr149.turkic	0.0086688	0.00047788	Russians
Russia-Kostr151	Russia-Kostr151.turkic	0.00797827	0.000358277	Russians
Russia-Kostr170	Russia-Kostr170.turkic	0.00837119	0.000955848	Russians
Russia-Smol303	Russia-Smol303.turkic	0.00964363	0.00303348	Russians
Russia-Smol304	Russia-Smol304.turkic	0.0100815	0.00387854	Russians
Russia-Smol312	Russia-Smol312.turkic	0.0101475	0.00377829	Russians
Russia-Smol339	Russia-Smol339.turkic	0.0102427	0.00371216	Russians
Russia-Smol345	Russia-Smol345.turkic	0.0100536	0.00371716	Russians
Russia-Smol349	Russia-Smol349.turkic	0.00990547	0.00309389	Russians
Russia-Smol350	Russia-Smol350.turkic	0.0102315	0.00348036	Russians
Russia-Tver415	Russia-Tver415.turkic	0.00985351	0.0029023	Russians
Russia-Tver418	Russia-Tver418.turkic	0.00911911	0.00167478	Russians
Russia-Tver442	Russia-Tver442.turkic	0.00918027	0.00179402	Russians
Russia-Tver472	Russia-Tver472.turkic	0.00950098	0.00285597	Russians
RussianKursk15	RussianKursk15.turkic	0.00966194	0.00320465	Russians
RussianKursk18	RussianKursk18.turkic	0.00955049	0.00304598	Russians
russianKursk6	russianKursk6.turkic	0.00989252	0.00250197	Russians
RussianKursk9	RussianKursk9.turkic	0.0097434	0.00289044	Russians
russianOrjol1	russianOrjol1.turkic	0.00956093	0.00237605	Russians
russianOrjol100	russianOrjol100.turkic	0.00974499	0.00351597	Russians
RussianOrjol34	RussianOrjol34.turkic	0.0093833	0.0028562	Russians
RussianOrjol45	RussianOrjol45.turkic	0.00946412	0.00283694	Russians
russianOrjol56	russianOrjol56.turkic	0.00992051	0.00383873	Russians
russianOrjol78	russianOrjol78.turkic	0.0100549	0.0042389	Russians
russianOrjol89	russianOrjol89.turkic	0.00981814	0.00346406	Russians
russianVoron101	russianVoron101.turkic	0.00959319	0.00259334	Russians
RussianVoron103	RussianVoron103.turkic	0.0105814	0.00423847	Russians
RussianVoron105	RussianVoron105.turkic	0.0101583	0.00381318	Russians
RussianVoron107	RussianVoron107.turkic	0.00994148	0.00269364	Russians
RYAR	173.inner-eurasia	0.00936581	0.00161877	Russians
RYAR	223.inner-eurasia	0.00838722	0.00147206	Russians
RYAR	232.inner-eurasia	0.0094276	0.00236415	Russians
saudi1403	saudi1403.jew	0.00431269	0.00936221	Arabs
saudi1403	saudi1403.lazaridis-2014	0.00457856	0.00926322	Arabs
saudi1411	saudi1411.jew	0.00324398	0.00717769	Arabs
saudi1413	saudi1413.jew	0.00530854	0.00908719	Arabs
saudi1424	saudi1424.jew	0.00489818	0.00969967	Arabs
saudi1424	saudi1424.lazaridis-2014	0.0049705	0.00953861	Arabs
saudi1426	saudi1426.jew	0.00386254	0.00913818	Arabs
saudi1428b	saudi1428b.jew	0.00320141	0.00852501	Arabs
saudi1430	saudi1430.jew	0.00479227	0.00859488	Arabs
saudi1432	saudi1432.jew	0.00487226	0.0100723	Arabs
saudi1434	saudi1434.jew	0.00497465	0.00985228	Arabs
saudi1434	saudi1434.lazaridis-2014	0.00508787	0.00982698	Arabs
saudi1436	saudi1436.jew	0.00290182	0.00587178	Arabs
SaudiA1	SaudiA1.jew	0.00472603	0.00944702	Arabs
SaudiA1	SaudiA1.lazaridis-2014	0.00487583	0.00919659	Arabs
SaudiA10	SaudiA10.jew	0.0048589	0.00918849	Arabs
SaudiA2	SaudiA2.jew	-0.0108919	0.0116802	Arabs
SaudiA3	SaudiA3.jew	0.00408244	0.00889182	Arabs
SaudiA4	SaudiA4.jew	0.00516723	0.00982771	Arabs
SaudiA5	SaudiA5.jew	0.00421559	0.00963325	Arabs
SaudiA5	SaudiA5.lazaridis-2014	0.00438637	0.00926405	Arabs
SaudiA6	SaudiA6.jew	0.00445627	0.00806703	Arabs
SaudiA6	SaudiA6.lazaridis-2014	0.0044923	0.008075	Arabs
SaudiA7	SaudiA7.jew	0.00611855	0.00827165	Arabs
SaudiA7	SaudiA7.lazaridis-2014	0.00624989	0.00803204	Arabs
SaudiA8	SaudiA8.jew	0.00361977	0.00893483	Arabs
SaudiA9	SaudiA9.jew	0.00467521	0.007679	Arabs
SaudiA9	SaudiA9.lazaridis-2014	0.00480924	0.007491	Arabs
sephardic10tur	sephardic10tur.jew	0.00801514	0.0077602	Jews
sephardic11bel	sephardic11bel.jew	0.00765821	0.00813936	Jews
sephardic12bul	sephardic12bul.jew	0.00732248	0.007383	Jews
sephardic13bul	sephardic13bul.jew	0.0073104	0.00789676	Jews
sephardic14bul	sephardic14bul.jew	0.00765869	0.00811769	Jews
sephardic15bul	sephardic15bul.jew	0.00785766	0.00761177	Jews
sephardic16bul	sephardic16bul.jew	0.00717702	0.00850339	Jews
sephardic17bul	sephardic17bul.jew	0.0078509	0.00818642	Jews
sephardic18bul	sephardic18bul.jew	0.00798238	0.00860669	Jews
sephardic19bul	sephardic19bul.jew	0.00740014	0.00878813	Jews
sephardic1tur	sephardic1tur.jew	0.00756044	0.00779629	Jews
sephardic2tur	sephardic2tur.jew	0.00725821	0.00817533	Jews
sephardic3tur	sephardic3tur.jew	0.00714054	0.00828842	Jews
sephardic4tur	sephardic4tur.jew	0.0070117	0.00810451	Jews
sephardic5tur	sephardic5tur.jew	0.00768812	0.0084937	Jews
sephardic6tur	sephardic6tur.jew	0.00708846	0.00784604	Jews
sephardic7tur	sephardic7tur.jew	0.00778209	0.00823818	Jews
sephardic8tur	sephardic8tur.jew	0.00764844	0.00770532	Jews
sephardic9tur	sephardic9tur.jew	0.00738373	0.00794645	Jews
SephardiJewTurkey4950	SephardiJewTurkey4950.lazaridis-2014	0.00784328	0.00802998	Jews
SephardiJewTurkey4953	SephardiJewTurkey4953.lazaridis-2014	0.0071839	0.00916218	Jews
SephardiJewTurkey4955	SephardiJewTurkey4955.lazaridis-2014	0.00767907	0.00714978	Jews
SephardiJewTurkey5033	SephardiJewTurkey5033.lazaridis-2014	0.00782033	0.00821675	Jews
SephardiJewTurkey5075	SephardiJewTurkey5075.lazaridis-2014	0.00779927	0.00808412	Jews
SephardiJewTurkey5832	SephardiJewTurkey5832.lazaridis-2014	0.0077222	0.00841744	Jews
SephardiJewTurkey5877	SephardiJewTurkey5877.lazaridis-2014	0.00802628	0.00766938	Jews
SephardiJewTurkey6077	SephardiJewTurkey6077.lazaridis-2014	0.00694306	0.00782355	Jews
Serbia-Serbia19	Serbia-Serbia19.balkan	0.00974532	0.00539321	Serbs
Serbian-B-H11	Serbian-B-H11.balkan	0.00996968	0.00448463	Serbs
Serbian-B-H4	Serbian-B-H4.balkan	0.0103183	0.00496336	Serbs
Serbian-B-H7	Serbian-B-H7.balkan	0.0100309	0.00524438	Serbs
Serbian-B-H9	Serbian-B-H9.balkan	0.00943669	0.00431522	Serbs
Serbian-Serbia1	Serbian-Serbia1.balkan	0.00993784	0.00489712	Serbs
Serbian-Serbia10	Serbian-Serbia10.balkan	0.00968662	0.00572568	Serbs
Serbian-Serbia11	Serbian-Serbia11.balkan	0.00979988	0.00525052	Serbs
Serbian-Serbia12	Serbian-Serbia12.balkan	0.00975245	0.00561893	Serbs
Serbian-Serbia16	Serbian-Serbia16.balkan	0.00968584	0.00495545	Serbs
Serbian-Serbia18	Serbian-Serbia18.balkan	0.0100567	0.00547856	Serbs
Serbian-Serbia2	Serbian-Serbia2.balkan	0.0100245	0.00555675	Serbs
Serbian-Serbia3	Serbian-Serbia3.balkan	0.0101382	0.00506859	Serbs
Serbian-Serbia4	Serbian-Serbia4.balkan	0.00977424	0.00615274	Serbs
Serbian-Serbia5	Serbian-Serbia5.balkan	0.00961867	0.00554371	Serbs
Serbian-Serbia6	Serbian-Serbia6.balkan	0.00998317	0.00490716	Serbs
Serbian-Serbia7	Serbian-Serbia7.balkan	0.0100285	0.00570805	Serbs
Serbian-Serbia9	Serbian-Serbia9.balkan	0.00979652	0.00511217	Serbs
Shap	156.inner-eurasia	0.00833881	0.00423999	Circassians
Shap	225.inner-eurasia	0.00731877	0.00382747	Circassians
Shap	55.inner-eurasia	0.0080204	0.00411353	Circassians
Shor	202.inner-eurasia	-0.00795854	-0.0223206	Siberia
Shor	204.inner-eurasia	-0.00668977	-0.0204957	Siberia
Shor	209.inner-eurasia	-0.00715615	-0.0210774	Siberia
Shor	262.inner-eurasia	-0.0075645	-0.0215932	Siberia
Shor	263.inner-eurasia	-0.00770444	-0.0217614	Siberia
Shor	292.inner-eurasia	-0.00737671	-0.0212487	Siberia
Shor	293.inner-eurasia	-0.00715545	-0.0208933	Siberia
shor117	shor117.sakha	-0.00589609	-0.0191702	Siberia
shor122	shor122.sakha	-0.00732636	-0.0218777	Siberia
shor123	shor123.sakha	-0.00777913	-0.0220786	Siberia
shor125	shor125.sakha	-0.00693246	-0.0211084	Siberia
Slovakia118	Slovakia118.slavic	0.0103687	0.00363515	Slovaks
Slovakia150	Slovakia150.slavic	0.0101795	0.00474587	Slovaks
Slovakia218	Slovakia218.slavic	0.0100031	0.00392576	Slovaks
Slovakia222	Slovakia222.slavic	0.00987972	0.00456713	Slovaks
Slovakia233	Slovakia233.slavic	0.0100505	0.00395978	Slovaks
Slovakia235	Slovakia235.slavic	0.00992623	0.00410808	Slovaks
Slovakia256	Slovakia256.slavic	0.0104676	0.00434047	Slovaks
Slovakia411	Slovakia411.slavic	0.00999367	0.0043086	Slovaks
Slovakia425	Slovakia425.slavic	0.0106133	0.00469184	Slovaks
Slovakia429	Slovakia429.slavic	0.0103443	0.00447867	Slovaks
Slovakia474	Slovakia474.slavic	0.0100926	0.00395163	Slovaks
Slovakia77	Slovakia77.slavic	0.00974951	0.00408271	Slovaks
Slovakia85	Slovakia85.slavic	0.00999792	0.00400172	Slovaks
Slovakia94	Slovakia94.slavic	0.00975287	0.00372166	Slovaks
Slovakia96	Slovakia96.slavic	0.00994158	0.00449844	Slovaks
Slovenian-14	Slovenian-14.slavic	0.010092	0.00549361	Slovenes
Slovenian-8	Slovenian-8.slavic	0.0102964	0.0057387	Slovenes
Slovenian136	Slovenian136.slavic	0.00977487	0.0048912	Slovenes
Slovenian137	Slovenian137.slavic	0.0101755	0.00465969	Slovenes
Slovenian147	Slovenian147.slavic	0.0107516	0.00433945	Slovenes
Slovenian172	Slovenian172.slavic	0.0103855	0.00511481	Slovenes
Slovenian184	Slovenian184.slavic	0.0109445	0.00454996	Slovenes
Slovenian188	Slovenian188.slavic	0.0105726	0.00537675	Slovenes
Slovenian237	Slovenian237.slavic	0.0112838	0.00565296	Slovenes
Slovenian241	Slovenian241.slavic	0.00970808	0.00468244	Slovenes
Slovenian271	Slovenian271.slavic	0.0105513	0.00453562	Slovenes
Slovenian275	Slovenian275.slavic	0.0100038	0.00465228	Slovenes
Slovenian299	Slovenian299.slavic	0.0103708	0.0051098	Slovenes
Slovenian321	Slovenian321.slavic	0.0102379	0.00424833	Slovenes
Slovenian90	Slovenian90.slavic	0.00975508	0.00441203	Slovenes
SM256-russian-Smolensk	SM256-russian-Smolensk.khazar	0.0101654	0.00287282	Russians
SouthFrench1112	SouthFrench1112.lazaridis-2014	0.010294	0.00697513	French
SouthFrench1323	SouthFrench1323.lazaridis-2014	0.0101926	0.0055915	French
SouthFrench3068	SouthFrench3068.lazaridis-2014	0.0102086	0.00667261	French
SouthFrench3326	SouthFrench3326.lazaridis-2014	0.0103445	0.00651462	French
SouthFrench3947	SouthFrench3947.lazaridis-2014	0.0104377	0.00672089	French
SouthFrench3951	SouthFrench3951.lazaridis-2014	0.0105835	0.00634503	French
SouthFrench4018	SouthFrench4018.lazaridis-2014	0.00996825	0.00613339	French
Spain1	Spain1.jew	0.00988467	0.00621965	Spaniards
Spain10	Spain10.jew	0.00883773	0.00739567	Spaniards
Spain11	Spain11.jew	0.0092586	0.00658643	Spaniards
Spain12	Spain12.jew	0.00851332	0.00684688	Spaniards
Spain13	Spain13.jew	0.00949377	0.00733684	Spaniards
Spain2	Spain2.jew	0.0103646	0.00613401	Spaniards
Spain3	Spain3.jew	0.0102018	0.00661189	Spaniards
Spain4	Spain4.jew	0.00984229	0.00658684	Spaniards
Spain5	Spain5.jew	0.0102719	0.00693338	Spaniards
Spain6	Spain6.jew	0.00979639	0.00672265	Spaniards
Spain8	Spain8.jew	0.00922936	0.00750175	Spaniards
Spain9	Spain9.jew	0.00931477	0.00695747	Spaniards
SR23	SR23.lazaridis-2014	0.00863239	0.0069723	Italians
SR44	SR44.lazaridis-2014	0.0081968	0.00712529	Italians
SR48R	SR48R.lazaridis-2014	0.00820198	0.0066004	Italians
SR60	SR60.lazaridis-2014	0.00797674	0.00771061	Italians
SR64	SR64.lazaridis-2014	0.00898871	0.00748563	Italians
STA	003.inner-eurasia	-0.00396981	-0.0151488	Tatars
STA	004.inner-eurasia	-0.00334347	-0.014497	Tatars
STA	005.inner-eurasia	-0.000888079	-0.0102207	Tatars
STA	006.inner-eurasia	-0.00392425	-0.0160379	Tatars
STA	112.inner-eurasia	-0.00139053	-0.0124999	Tatars
STA	116.inner-eurasia	-0.00341939	-0.0155539	Tatars
STA	120.inner-eurasia	-0.00195065	-0.0128227	Tatars
STA	122.inner-eurasia	-0.00351388	-0.014532	Tatars
STA	126.inner-eurasia	-0.000465649	-0.0104727	Tatars
STA	128.inner-eurasia	-0.0024505	-0.0147663	Tatars
STA	205.inner-eurasia	-0.00237487	-0.0137362	Tatars
STA	211.inner-eurasia	-0.00379725	-0.0151608	Tatars
STA	212.inner-eurasia	-0.00468483	-0.0164949	Tatars
STA	237.inner-eurasia	-0.00537955	-0.01713	Tatars
STA	265.inner-eurasia	-0.004371	-0.0163475	Tatars
STA	297.inner-eurasia	-0.00486773	-0.0170575	Tatars
STA	300.inner-eurasia	-0.0036562	-0.0147857	Tatars
STA	304.inner-eurasia	-0.00254287	-0.0138011	Tatars
STA	306.inner-eurasia	-0.00450609	-0.0159638	Tatars
STA	309.inner-eurasia	-0.00515426	-0.0164978	Tatars
STA	357.inner-eurasia	-0.00433449	-0.017822	Tatars
STA	362.inner-eurasia	-0.00435722	-0.0177301	Tatars
STA	366.inner-eurasia	-0.00502237	-0.0193273	Tatars
STA	434.inner-eurasia	-0.00454213	-0.0179697	Tatars
STA	435.inner-eurasia	-0.00488804	-0.0175324	Tatars
Sweden1	Sweden1.khazar	0.0106315	0.00395216	Swedes
Sweden10	Sweden10.khazar	0.0103352	0.00488103	Swedes
Sweden11	Sweden11.khazar	0.01015	0.00361133	Swedes
Sweden12	Sweden12.khazar	0.00980594	0.00313199	Swedes
Sweden13	Sweden13.khazar	0.00942274	0.00450475	Swedes
Sweden15	Sweden15.khazar	0.00979486	0.00331022	Swedes
Sweden16	Sweden16.khazar	0.0103447	0.00340234	Swedes
Sweden17	Sweden17.khazar	0.0101361	0.00380792	Swedes
Sweden18	Sweden18.khazar	0.0103862	0.00406566	Swedes
Sweden2	Sweden2.khazar	0.0102823	0.0037716	Swedes
Sweden20	Sweden20.khazar	0.0108164	0.00468911	Swedes
Sweden3	Sweden3.khazar	0.010022	0.00384676	Swedes
Sweden4	Sweden4.khazar	0.0107882	0.00559339	Swedes
Sweden5	Sweden5.khazar	0.0100791	0.00396186	Swedes
Sweden6	Sweden6.khazar	0.0102821	0.00440968	Swedes
Sweden7	Sweden7.khazar	0.0102064	0.00409577	Swedes
Sweden8	Sweden8.khazar	0.0104084	0.00400927	Swedes
Sweden9	Sweden9.khazar	0.0103715	0.00421947	Swedes
syria1	syria1.jew	0.00634445	0.00542466	Arabs
syria10	syria10.jew	0.00569474	0.00687252	Arabs
syria2	syria2.jew	0.00556432	0.00813762	Arabs
syria298	syria298.jew	0.00622007	0.0075414	Arabs
syria3	syria3.jew	0.00543303	0.00845239	Arabs
syria361	syria361.jew	0.007746	0.00769718	Arabs
syria361	syria361.lazaridis-2014	0.00782282	0.00765873	Arabs
syria4	syria4.jew	0.00563511	0.00816866	Arabs
syria4	syria4.lazaridis-2014	0.00560801	0.00798534	Arabs
syria461	syria461.jew	0.00223106	0.00845839	Arabs
syria461	syria461.lazaridis-2014	0.00248171	0.00815481	Arabs
syria464	syria464.jew	0.00395883	0.00755104	Arabs
syria464	syria464.lazaridis-2014	0.00403354	0.00730233	Arabs
syria485	syria485.jew	0.00494766	0.00741878	Arabs
syria485	syria485.lazaridis-2014	0.00510051	0.00728855	Arabs
syria5	syria5.jew	0.00504619	0.00654174	Arabs
syria520	syria520.jew	0.00366917	0.00868064	Arabs
syria520	syria520.lazaridis-2014	0.00394533	0.00841261	Arabs
syria6	syria6.jew	0.00326395	0.00806771	Arabs
syria6	syria6.lazaridis-2014	0.00349485	0.00785811	Arabs
syria7	syria7.jew	0.00356346	0.00799809	Arabs
syria7	syria7.lazaridis-2014	0.00353495	0.00777299	Arabs
syria8	syria8.jew	0.00402963	0.00744653	Arabs
syria9	syria9.jew	0.00656775	0.00743964	Arabs
SyriaJewK6	SyriaJewK6.khazar	0.00731923	0.00782397	Jews
SyriaJewSY06	SyriaJewSY06.khazar	0.00662666	0.00800834	Jews
tabassaran17-1m	tabassaran17-1m.khazar	0.00727994	0.00301707	Tabasaran
tabassaran4-1m	tabassaran4-1m.khazar	0.00764835	0.00265475	Tabasaran
tabassaran5-1m	tabassaran5-1m.khazar	0.0085395	0.00352107	Tabasaran
tatar0-1m	tatar0-1m.turkic	0.00392604	-0.00517624	Tatars
Tatar1003	Tatar1003.tambets-2018-610	0.00219128	-0.00560376	Tatars
Tatar1008	Tatar1008.tambets-2018-610	0.00593387	-0.0019415	Tatars
tatar2-1m	tatar2-1m.turkic	0.00386477	-0.0042703	Tatars
tatar3-1m	tatar3-1m.turkic	0.00385375	-0.00453466	Tatars
tatarmishar12-1m	tatarmishar12-1m.turkic	0.00586441	-0.00256882	Tatars
tatars1	tatars1.turkic	0.00423749	-0.00475729	Tatars
tatars10	tatars10.turkic	0.00480658	-0.00288592	Tatars
tatars11	tatars11.turkic	0.00465109	-0.00479631	Tatars
tatars12	tatars12.turkic	0.00345662	-0.00585807	Tatars
tatars13	tatars13.turkic	0.00399669	-0.00445181	Tatars
tatars14	tatars14.turkic	0.00413894	-0.00410939	Tatars
tatars15	tatars15.turkic	0.00372391	-0.00525574	Tatars
tatars16	tatars16.turkic	0.00410985	-0.00421107	Tatars
tatars2	tatars2.turkic	0.00399392	-0.00506206	Tatars
tatars3	tatars3.turkic	0.00410078	-0.00452208	Tatars
tatars4	tatars4.turkic	0.00369559	-0.00490299	Tatars
tatars5	tatars5.turkic	0.0032536	-0.00631084	Tatars
tatars6	tatars6.turkic	0.00429853	-0.00408527	Tatars
tatars7	tatars7.turkic	0.00439379	-0.00406404	Tatars
tatars8	tatars8.turkic	0.0035725	-0.0063954	Tatars
tatars9	tatars9.turkic	0.0034398	-0.00529046	Tatars
tdj0011-kirghiz-murgab	tdj0011-kirghiz-murgab.turkic	-0.00878455	-0.022019	Kyrgyz
tdj0635-kirghiz-murgab	tdj0635-kirghiz-murgab.turkic	-0.0102151	-0.0232672	Kyrgyz
tdj0802-kirghiz-alitshor	tdj0802-kirghiz-alitshor.turkic	-0.0069954	-0.0187218	Kyrgyz
tdj12-rushan	tdj12-rushan.turkic	0.00462816	-0.00174515	Tajiks
tdj126-shugnan	tdj126-shugnan.lazaridis-2014	0.00416404	-0.0013454	Tajiks
tdj126-shugnan	tdj126-shugnan.turkic	0.00410982	-0.0014366	Tajiks
tdj252-ishkashim	tdj252-ishkashim.lazaridis-2014	0.00291159	-0.00306938	Tajiks
tdj252-ishkashim	tdj252-ishkashim.turkic	0.00299163	-0.00287785	Tajiks
tdj255-ishkashim	tdj255-ishkashim.lazaridis-2014	0.00395818	-0.00116999	Tajiks
tdj255-ishkashim	tdj255-ishkashim.turkic	0.0039338	-0.00135306	Tajiks
tdj258-ishkashim	tdj258-ishkashim.turkic	0.00380359	-0.00146716	Tajiks
tdj261-rushan	tdj261-rushan.turkic	0.00450448	-0.00177379	Tajiks
tdj262-shugnan	tdj262-shugnan.turkic	0.00308675	-0.00209903	Tajiks
tdj269-ishkashim	tdj269-ishkashim.lazaridis-2014	0.00341685	-0.00259606	Tajiks
tdj269-ishkashim	tdj269-ishkashim.turkic	0.00337419	-0.00252711	Tajiks
tdj275-shugnan	tdj275-shugnan.turkic	0.0039435	-0.00175718	Tajiks
tdj277-rushan	tdj277-rushan.turkic	0.00411948	-0.00171708	Tajiks
tdj291-ishkashim	tdj291-ishkashim.turkic	0.00366718	-0.00278049	Tajiks
tdj305-shugnan	tdj305-shugnan.lazaridis-2014	0.00503532	-0.00173428	Tajiks
tdj305-shugnan	tdj305-shugnan.turkic	0.00499495	-0.00178326	Tajiks
tdj409-shugnan	tdj409-shugnan.turkic	0.00438982	-0.00123991	Tajiks
tdj412-shugnan	tdj412-shugnan.turkic	0.00391678	-0.00145439	Tajiks
tdj430-shugnan	tdj430-shugnan.turkic	0.00515601	-0.000151984	Tajiks
tdj447-ishkashim	tdj447-ishkashim.turkic	0.0035836	-0.00322363	Tajiks
tdj508-rushan	tdj508-rushan.lazaridis-2014	0.00428565	-0.00128326	Tajiks
tdj508-rushan	tdj508-rushan.turkic	0.00438061	-0.00142513	Tajiks
tdj521-rushan	tdj521-rushan.turkic	0.00513536	-0.00032259	Tajiks
tdj529-rushan	tdj529-rushan.turkic	0.00500608	-0.000402785	Tajiks
tdj54-rushan	tdj54-rushan.turkic	0.00477258	-0.000796951	Tajiks
tdj775-ishkashim	tdj775-ishkashim.turkic	0.00306947	-0.0038908	Tajiks
tdj868-rushan	tdj868-rushan.lazaridis-2014	0.00480556	-0.00113205	Tajiks
tdj868-rushan	tdj868-rushan.turkic	0.00484902	-0.00123783	Tajiks
tdj938-ishkashim	tdj938-ishkashim.turkic	0.00384416	-0.00193326	Tajiks
tdj979-shugnan	tdj979-shugnan.lazaridis-2014	0.00511168	-0.00126241	Tajiks
tdj979-shugnan	tdj979-shugnan.turkic	0.00518479	-0.00119356	Tajiks
TJ	0080.inner-eurasia	0.00283163	-0.00252141	Tajiks
TJ	0086.inner-eurasia	0.0026326	-0.00276268	Tajiks
TJ	0091.inner-eurasia	0.00267459	-0.00257887	Tajiks
TJ	0108.inner-eurasia	0.00501146	-0.000285746	Tajiks
TJ	011.inner-eurasia	-0.0087284	-0.0219787	Kyrgyz
TJ	0155.inner-eurasia	0.00217662	-0.00412326	Tajiks
TJ	032.inner-eurasia	-0.00887198	-0.0216074	Kyrgyz
TJ	038.inner-eurasia	-0.00874469	-0.0209543	Kyrgyz
TJ	0484.inner-eurasia	0.00335946	-0.00222549	Tajiks
TJ	0486.inner-eurasia	0.00294652	-0.00312441	Tajiks
TJ	0495.inner-eurasia	0.00191177	-0.00513631	Tajiks
TJ	0500.inner-eurasia	0.0035274	-0.00256715	Tajiks
TJ	0517.inner-eurasia	0.00371777	-0.00245131	Tajiks
TJ	0555.inner-eurasia	0.00388255	-0.00223632	Tajiks
TJ	0573.inner-eurasia	0.00343913	-0.00284652	Tajiks
TJ	0574.inner-eurasia	0.00344949	-0.00197179	Tajiks
TJ	0686.inner-eurasia	0.00133648	-0.00513621	Tajiks
TJ	0688.inner-eurasia	0.00342627	-0.00240604	Tajiks
TJ	0796.inner-eurasia	0.00302349	-0.00292446	Tajiks
TJ	0798.inner-eurasia	0.00315755	-0.00319738	Tajiks
TJ	0807.inner-eurasia	0.00253573	-0.00330295	Tajiks
TJ	098.inner-eurasia	-0.0077804	-0.0201826	Kyrgyz
TJ	0982.inner-eurasia	0.00212884	-0.00444169	Tajiks
TJ	0984.inner-eurasia	0.0025213	-0.00385391	Tajiks
TJ	0986.inner-eurasia	0.00293212	-0.00430583	Tajiks
TJ	1032.inner-eurasia	0.00340688	-0.00191514	Tajiks
TJ	1041.inner-eurasia	0.00308004	-0.00245811	Tajiks
TJ0197-tadjik-yag	TJ0197-tadjik-yag.turkic	0.0054907	0.000602056	Tajiks
TJ086-tadjik-pl	TJ086-tadjik-pl.turkic	0.00273265	-0.00278142	Tajiks
TJ096-tadjik-pl	TJ096-tadjik-pl.turkic	0.00243765	-0.00342759	Tajiks
TJ1095-tadjik-yag	TJ1095-tadjik-yag.turkic	0.00547105	0.00019242	Tajiks
TJ1101-tadjik-yag	TJ1101-tadjik-yag.turkic	0.00548932	0.000445811	Tajiks
TJ1102-yagnobi	TJ1102-yagnobi.turkic	0.00497715	-0.000473991	Tajiks
TJ1110-tadjik-yag	TJ1110-tadjik-yag.turkic	0.00514485	0.000214283	Tajiks
TJ1176-tadjik-yag	TJ1176-tadjik-yag.turkic	0.00582727	1.25617e-05	Tajiks
TJ250-shugnan	TJ250-shugnan.turkic	0.00396971	-0.00244247	Tajiks
TJ354-tadjik-pl	TJ354-tadjik-pl.turkic	0.00385529	-0.0016791	Tajiks
TJ364-tadjik-pl	TJ364-tadjik-pl.turkic	0.00174895	-0.00514897	Tajiks
TJ651-rushanvanch	TJ651-rushanvanch.turkic	0.00504898	-0.00139369	Tajiks
TJ762-rushanvanch	TJ762-rushanvanch.turkic	0.0044202	-0.00192023	Tajiks
TJ855-kirghizPamir	TJ855-kirghizPamir.turkic	-0.00859946	-0.0210271	Tajiks
TJ862-ishkasim	TJ862-ishkasim.turkic	0.0034482	-0.00288673	Tajiks
TJ961-ishkashim	TJ961-ishkashim.turkic	0.00370519	-0.00283684	Tajiks
TP04	TP04.lazaridis-2014	0.00855647	0.00710931	Italians
TP05	TP05.lazaridis-2014	0.00798741	0.00745814	Italians
TP06	TP06.lazaridis-2014	0.00872608	0.0077151	Italians
