ID POP
Mordovians30_Mordovians30.lazaridis-2014 Mordvins
Mordovians28_Mordovians28.lazaridis-2014 Mordvins
4461875495-R01C02_4461875495-R01C02.russian-genome Mordvins
4461875495-R01C01_4461875495-R01C01.russian-genome Mordvins
4461875493-R02C02_4461875493-R02C02.russian-genome Mordvins
4461875493-R02C01_4461875493-R02C01.russian-genome Mordvins
4461875493-R01C02_4461875493-R01C02.russian-genome Mordvins
4461875492-R02C02_4461875492-R02C02.russian-genome Mordvins
4461875492-R02C01_4461875492-R02C01.russian-genome Mordvins
4461875492-R01C02_4461875492-R01C02.russian-genome Mordvins
4461875491-R02C02_4461875491-R02C02.russian-genome Mordvins
4461875491-R02C01_4461875491-R02C01.russian-genome Mordvins
4461875491-R01C02_4461875491-R01C02.russian-genome Mordvins
4461875491-R01C01_4461875491-R01C01.russian-genome Mordvins
4461875490-R02C02_4461875490-R02C02.russian-genome Mordvins
4461875490-R02C01_4461875490-R02C01.russian-genome Mordvins
4461875490-R01C02_4461875490-R01C02.russian-genome Mordvins
4461875471-R02C02_4461875471-R02C02.russian-genome Mordvins
4461875493-R01C01_4461875493-R01C01.russian-genome Mordvins
4461875058-R01C01_4461875058-R01C01.russian-genome Mordvins
mordovia9_mordovia9.caucasus Mordvins
MOE_492.inner-eurasia Mordvins
MOE_491.inner-eurasia Mordvins
MOE_485.inner-eurasia Mordvins
MOE_475.inner-eurasia Mordvins
MOE_455.inner-eurasia Mordvins
MOE_452.inner-eurasia Mordvins
MOE_451.inner-eurasia Mordvins
MOE_450.inner-eurasia Mordvins
MOE_445.inner-eurasia Mordvins
MOE_433.inner-eurasia Mordvins
MOE_045.inner-eurasia Mordvins
MOE_043.inner-eurasia Mordvins
MOE_036.inner-eurasia Mordvins
MOE_025.inner-eurasia Mordvins
MOE_020.inner-eurasia Mordvins
MOE_015.inner-eurasia Mordvins
MOE_014.inner-eurasia Mordvins
4461875058-R02C01_4461875058-R02C01.russian-genome Mordvins
4461875058-R02C02_4461875058-R02C02.russian-genome Mordvins
4461875069-R01C01_4461875069-R01C01.russian-genome Mordvins
4461875033-R02C02_4461875033-R02C02.russian-genome Mordvins
4461875033-R02C01_4461875033-R02C01.russian-genome Mordvins
4461875033-R01C02_4461875033-R01C02.russian-genome Mordvins
MOE_495.inner-eurasia Mordvins
4461875033-R01C01_4461875033-R01C01.russian-genome Mordvins
4461875495-R02C02_4461875495-R02C02.russian-genome Mordvins
4461875495-R02C01_4461875495-R02C01.russian-genome Mordvins
MOE_001.inner-eurasia Mordvins
mordovia1_mordovia1.caucasus Mordvins
MOE_002.inner-eurasia Mordvins
MOE_010.inner-eurasia Mordvins
4461875058-R01C02_4461875058-R01C02.russian-genome Mordvins
MOE_497.inner-eurasia Mordvins
mordovia3_mordovia3.caucasus Mordvins
mordovia5_mordovia5.caucasus Mordvins
mordovia14_mordovia14.caucasus Mordvins
mordovia11_mordovia11.caucasus Mordvins
mordovia15_mordovia15.caucasus Mordvins
mordovia10_mordovia10.caucasus Mordvins
mordovia2_mordovia2.caucasus Mordvins
mordovia4_mordovia4.caucasus Mordvins
mordovia13_mordovia13.caucasus Mordvins
mordovia12_mordovia12.caucasus Mordvins
mordovia6_mordovia6.caucasus Mordvins
mordovia7_mordovia7.caucasus Mordvins
mordovia8_mordovia8.caucasus Mordvins
nogay9_nogay9.caucasus North-Caucasus
nogay8_nogay8.caucasus North-Caucasus
nogay7_nogay7.caucasus North-Caucasus
nogay6_nogay6.caucasus North-Caucasus
nogay5_nogay5.caucasus North-Caucasus
nogay4_nogay4.caucasus North-Caucasus
nogay1_nogay1.caucasus North-Caucasus
nogay2_nogay2.caucasus North-Caucasus
nogay16_nogay16.caucasus North-Caucasus
nogay14_nogay14.caucasus North-Caucasus
NOG_15.inner-eurasia North-Caucasus
nogay12_nogay12.caucasus North-Caucasus
nogay11_nogay11.caucasus North-Caucasus
nogay10_nogay10.caucasus North-Caucasus
nogay3_nogay3.caucasus North-Caucasus
DAG_344.inner-eurasia North-Caucasus
DAG_325.inner-eurasia North-Caucasus
DAG_371.inner-eurasia North-Caucasus
DAG_372.inner-eurasia North-Caucasus
nogay44_nogay44.lazaridis-2014 North-Caucasus
nogay42_nogay42.lazaridis-2014 North-Caucasus
nogay35_nogay35.lazaridis-2014 North-Caucasus
nogay34_nogay34.lazaridis-2014 North-Caucasus
nogay33_nogay33.lazaridis-2014 North-Caucasus
DAG_336.inner-eurasia North-Caucasus
nogay25_nogay25.lazaridis-2014 North-Caucasus
DAG_376.inner-eurasia North-Caucasus
DAG_388.inner-eurasia North-Caucasus
DAG_390.inner-eurasia North-Caucasus
DAG_400.inner-eurasia North-Caucasus
DAG_335.inner-eurasia North-Caucasus
nogay45_nogay45.lazaridis-2014 North-Caucasus
nogay46_nogay46.lazaridis-2014 North-Caucasus
nogay24_nogay24.lazaridis-2014 North-Caucasus
NOG_17.inner-eurasia North-Caucasus
nogay13_nogay13.caucasus North-Caucasus
nogay15_nogay15.caucasus North-Caucasus
NOG_357.inner-eurasia North-Caucasus
NOG_263.inner-eurasia North-Caucasus
NOG_224.inner-eurasia North-Caucasus
NOG_220.inner-eurasia North-Caucasus
NOG_217.inner-eurasia North-Caucasus
NOG_130.inner-eurasia North-Caucasus
NOG_129.inner-eurasia North-Caucasus
NOG_133.inner-eurasia North-Caucasus
NOG_127.inner-eurasia North-Caucasus
NOG_125.inner-eurasia North-Caucasus
NOG_42.inner-eurasia North-Caucasus
NOG_21.inner-eurasia North-Caucasus
NOG_19.inner-eurasia North-Caucasus
NOG_18.inner-eurasia North-Caucasus
NOR148_NOR148.lazaridis-2014 Norwegians
NOR108_NOR108.lazaridis-2014 Norwegians
NOR119_NOR119.lazaridis-2014 Norwegians
NOR124_NOR124.lazaridis-2014 Norwegians
NOR126_NOR126.lazaridis-2014 Norwegians
NOR146_NOR146.lazaridis-2014 Norwegians
NOR107_NOR107.lazaridis-2014 Norwegians
NOR106_NOR106.lazaridis-2014 Norwegians
NOR111_NOR111.lazaridis-2014 Norwegians
NOR109_NOR109.lazaridis-2014 Norwegians
NOR101_NOR101.lazaridis-2014 Norwegians
OCE_195.inner-eurasia Ossetians
OCE_224.inner-eurasia Ossetians
ossetian1-1m_ossetian1-1m.khazar Ossetians
ossetian2-1m_ossetian2-1m.khazar Ossetians
NorthOssetia5_NorthOssetia5.lazaridis-2014 Ossetians
OCE_160.inner-eurasia Ossetians
OCE_155.inner-eurasia Ossetians
ossetian6-1m_ossetian6-1m.khazar Ossetians
OCE_161.inner-eurasia Ossetians
OCE_058.inner-eurasia Ossetians
NorthOssetia8_NorthOssetia8.lazaridis-2014 Ossetians
NorthOssetia19_NorthOssetia19.lazaridis-2014 Ossetians
NorthOssetia9_NorthOssetia9.lazaridis-2014 Ossetians
NorthOssetia3_NorthOssetia3.lazaridis-2014 Ossetians
NorthOssetia2_NorthOssetia2.lazaridis-2014 Ossetians
NorthOssetia12_NorthOssetia12.lazaridis-2014 Ossetians
NorthOssetia14_NorthOssetia14.lazaridis-2014 Ossetians
NorthOssetia11_NorthOssetia11.lazaridis-2014 Ossetians
NorthOssetia17_NorthOssetia17.lazaridis-2014 Ossetians
PV038_PV038.lazaridis-2016 Persians
PV036_PV036.lazaridis-2016 Persians
PV035_PV035.lazaridis-2016 Persians
PV037_PV037.lazaridis-2016 Persians
PV032_PV032.lazaridis-2016 Persians
PV031_PV031.lazaridis-2016 Persians
PV030_PV030.lazaridis-2016 Persians
PV029_PV029.lazaridis-2016 Persians
PV033_PV033.lazaridis-2016 Persians
PV034_PV034.lazaridis-2016 Persians
Poland136_Poland136.khazar Poles
Poland133_Poland133.khazar Poles
Polish206C_Polish206C.lazaridis-2016 Poles
Polish202A_Polish202A.lazaridis-2016 Poles
Poland150_Poland150.tambets-2018-660 Poles
Poland137_Poland137.khazar Poles
Poland149_Poland149.tambets-2018-660 Poles
Poland151_Poland151.tambets-2018-660 Poles
Poland138_Poland138.khazar Poles
Pole-Poland2_Pole-Poland2.khazar Poles
Poland141_Poland141.khazar Poles
Poland142_Poland142.khazar Poles
Poland143_Poland143.khazar Poles
pole12p-1m_pole12p-1m.khazar Poles
Pole-Poland1_Pole-Poland1.khazar Poles
Poland148_Poland148.tambets-2018-660 Poles
Pole-Poland3_Pole-Poland3.khazar Poles
Pole-Poland5_Pole-Poland5.khazar Poles
Pole-Poland6_Pole-Poland6.khazar Poles
Pole-Poland9_Pole-Poland9.khazar Poles
Pole-Poland11_Pole-Poland11.khazar Poles
Poland140_Poland140.khazar Poles
Poland135_Poland135.tambets-2018-660 Poles
Poland132_Poland132.khazar Poles
Polish207A_Polish207A.lazaridis-2016 Poles
Polish101A_Polish101A.lazaridis-2016 Poles
Polish102B_Polish102B.lazaridis-2016 Poles
Polish103B_Polish103B.lazaridis-2016 Poles
Polish106A_Polish106A.lazaridis-2016 Poles
Polish107A_Polish107A.lazaridis-2016 Poles
Polish104A_Polish104A.lazaridis-2016 Poles
pos3_pos3.lazaridis-2016 Poles
Polish209B_Polish209B.lazaridis-2016 Poles
pos5_pos5.lazaridis-2016 Poles
Polish108A_Polish108A.lazaridis-2016 Poles
pos4_pos4.lazaridis-2016 Poles
Polish113A_Polish113A.lazaridis-2016 Poles
Polish114B_Polish114B.lazaridis-2016 Poles
Polish115B_Polish115B.lazaridis-2016 Poles
Polish117B_Polish117B.lazaridis-2016 Poles
Polish119A_Polish119A.lazaridis-2016 Poles
Polish120A_Polish120A.lazaridis-2016 Poles
Polish121A_Polish121A.lazaridis-2016 Poles
Polish201B_Polish201B.lazaridis-2016 Poles
Polish111A_Polish111A.lazaridis-2016 Poles
Romania3_Romania3.jew Romanians
Romania4_Romania4.jew Romanians
Romania5_Romania5.jew Romanians
Romania2_Romania2.jew Romanians
G428_G428.lazaridis-2016 Romanians
4461875780-R02C01_4461875780-R02C01.russian-genome Romanians
Romania7_Romania7.jew Romanians
Romania8_Romania8.jew Romanians
Romania9_Romania9.jew Romanians
Romania16_Romania16.jew Romanians
4461875780-R02C02_4461875780-R02C02.russian-genome Romanians
4461875806-R01C01_4461875806-R01C01.russian-genome Romanians
4461875758-R02C01_4461875758-R02C01.russian-genome Romanians
4461875758-R02C02_4461875758-R02C02.russian-genome Romanians
Romania6_Romania6.jew Romanians
Romania15_Romania15.jew Romanians
Romania12_Romania12.jew Romanians
Romania13_Romania13.jew Romanians
G408_G408.lazaridis-2016 Romanians
A374_A374.lazaridis-2016 Romanians
A362_A362.lazaridis-2016 Romanians
4461875806-R02C02_4461875806-R02C02.russian-genome Romanians
A343_A343.lazaridis-2016 Romanians
A325_A325.lazaridis-2016 Romanians
A306_A306.lazaridis-2016 Romanians
4461875752-R02C02_4461875752-R02C02.russian-genome Romanians
4461875758-R01C02_4461875758-R01C02.russian-genome Romanians
G429_G429.lazaridis-2016 Romanians
G434_G434.lazaridis-2016 Romanians
moldavian-V49937_moldavian-V49937.khazar Romanians
moldavian-V48759_moldavian-V48759.khazar Romanians
Romania14_Romania14.jew Romanians
moldavian-V46055_moldavian-V46055.khazar Romanians
moldavian-V28645_moldavian-V28645.khazar Romanians
4461875849-R01C01_4461875849-R01C01.russian-genome Romanians
4461875849-R01C02_4461875849-R01C02.russian-genome Romanians
4461875849-R02C02_4461875849-R02C02.russian-genome Romanians
4461875780-R01C01_4461875780-R01C01.russian-genome Romanians
4461875780-R01C02_4461875780-R01C02.russian-genome Romanians
moldavian-V13693_moldavian-V13693.khazar Romanians
moldavian-V02612_moldavian-V02612.khazar Romanians
4461875806-R01C02_4461875806-R01C02.russian-genome Romanians
Romania1_Romania1.jew Romanians
Romania10_Romania10.jew Romanians
Romania11_Romania11.jew Romanians
G421_G421.lazaridis-2016 Romanians
moldavian-V44175_moldavian-V44175.khazar Romanians
4461875806-R02C01_4461875806-R02C01.russian-genome Romanians
4461875849-R02C01_4461875849-R02C01.russian-genome Romanians
MOL_024.inner-eurasia Romanians
4461875725-R01C02_4461875725-R01C02.russian-genome Romanians
4461875725-R02C01_4461875725-R02C01.russian-genome Romanians
4461875725-R02C02_4461875725-R02C02.russian-genome Romanians
4461875746-R01C01_4461875746-R01C01.russian-genome Romanians
4461875746-R01C02_4461875746-R01C02.russian-genome Romanians
4461875746-R02C02_4461875746-R02C02.russian-genome Romanians
4461875747-R01C01_4461875747-R01C01.russian-genome Romanians
4461875747-R01C02_4461875747-R01C02.russian-genome Romanians
4461875747-R02C01_4461875747-R02C01.russian-genome Romanians
4461875747-R02C02_4461875747-R02C02.russian-genome Romanians
4461875748-R01C01_4461875748-R01C01.russian-genome Romanians
4461875748-R01C02_4461875748-R01C02.russian-genome Romanians
4461875748-R02C01_4461875748-R02C01.russian-genome Romanians
4461875725-R01C01_4461875725-R01C01.russian-genome Romanians
MOL_005.inner-eurasia Romanians
MOL_015.inner-eurasia Romanians
MOL_058.inner-eurasia Romanians
MOL_064.inner-eurasia Romanians
MOL_065.inner-eurasia Romanians
MOL_066.inner-eurasia Romanians
MOL_067.inner-eurasia Romanians
4461875748-R02C02_4461875748-R02C02.russian-genome Romanians
4461875752-R02C01_4461875752-R02C01.russian-genome Romanians
MOL_069.inner-eurasia Romanians
MOL_008.inner-eurasia Romanians
Rrzm_13.inner-eurasia Russians
Rrzm_16.inner-eurasia Russians
Rrzm_83.inner-eurasia Russians
Rrzs_3.inner-eurasia Russians
Rrzm_10.inner-eurasia Russians
Rps_098.inner-eurasia Russians
Rrzs_7.inner-eurasia Russians
Rbgp_200.inner-eurasia Russians
Rbgp_201.inner-eurasia Russians
Rbgp_203.inner-eurasia Russians
Rbgp_205.inner-eurasia Russians
Rkbo_12.inner-eurasia Russians
Rkbo_16.inner-eurasia Russians
Rkbo_44.inner-eurasia Russians
Rkbo_58.inner-eurasia Russians
Rksh_402.inner-eurasia Russians
Rksh_405.inner-eurasia Russians
Rksh_407.inner-eurasia Russians
Rksh_412.inner-eurasia Russians
Rkuch_03.inner-eurasia Russians
Rkuch_05.inner-eurasia Russians
Rkuch_53.inner-eurasia Russians
Rkuch_58.inner-eurasia Russians
Rorl_102.inner-eurasia Russians
Rorl_110.inner-eurasia Russians
Rorl_114.inner-eurasia Russians
Rorl_155.inner-eurasia Russians
Rps_002.inner-eurasia Russians
Rps_004.inner-eurasia Russians
Rps_006.inner-eurasia Russians
Rps_012.inner-eurasia Russians
4159588086-A_4159588086-A.russian-genome Russians
Rps_090.inner-eurasia Russians
Rps_091.inner-eurasia Russians
Rrzm_08.inner-eurasia Russians
Rrzs_11.inner-eurasia Russians
4159588086-B_4159588086-B.russian-genome Russians
Rrzs_58.inner-eurasia Russians
Rakrlsh_140.inner-eurasia Russians
Rakrlsh_143.inner-eurasia Russians
Rakrlsh_144.inner-eurasia Russians
Rakrlsh_149.inner-eurasia Russians
RPin_114.inner-eurasia Russians
RPin_123.inner-eurasia Russians
RPin_143.inner-eurasia Russians
RPin_145.inner-eurasia Russians
RPin_151.inner-eurasia Russians
C-Russian1006_C-Russian1006.tambets-2018-610 Russians
C-Russian1012_C-Russian1012.tambets-2018-610 Russians
4257735651-A_4257735651-A.russian-genome Russians
4257735639-B_4257735639-B.russian-genome Russians
4257735639-A_4257735639-A.russian-genome Russians
4257735622-B_4257735622-B.russian-genome Russians
Rakrlsh_002.inner-eurasia Russians
Rakr_345.inner-eurasia Russians
Rakr_341.inner-eurasia Russians
Rakr_248.inner-eurasia Russians
Rrzs_66.inner-eurasia Russians
Rrzs_88.inner-eurasia Russians
Rsm_103.inner-eurasia Russians
Rsm_109.inner-eurasia Russians
4257735651-B_4257735651-B.russian-genome Russians
Rsm_166.inner-eurasia Russians
Rsm_171.inner-eurasia Russians
Rrzs_32.inner-eurasia Russians
Rsm_176.inner-eurasia Russians
Rsm_181.inner-eurasia Russians
RYAR_173.inner-eurasia Russians
RYAR_223.inner-eurasia Russians
RYAR_232.inner-eurasia Russians
Rakr_203.inner-eurasia Russians
Rakr_205.inner-eurasia Russians
Rakr_237.inner-eurasia Russians
Rsm_179.inner-eurasia Russians
HGDP00903_HGDP00903.hgdp Russians
HGDP00891_HGDP00891.hgdp Russians
HGDP00901_HGDP00901.hgdp Russians
Russia-Smol339_Russia-Smol339.turkic Russians
Russia-Smol312_Russia-Smol312.turkic Russians
Russia-Smol304_Russia-Smol304.turkic Russians
Russia-Smol303_Russia-Smol303.turkic Russians
Russia-Kostr170_Russia-Kostr170.turkic Russians
Russia-Kostr151_Russia-Kostr151.turkic Russians
Russia-Kostr149_Russia-Kostr149.turkic Russians
Russia-Kostr138_Russia-Kostr138.turkic Russians
Russia-Kostr128_Russia-Kostr128.turkic Russians
Russia-Kostr120_Russia-Kostr120.turkic Russians
RusArch305_RusArch305.turkic Russians
SM256-russian-Smolensk_SM256-russian-Smolensk.khazar Russians
4257735872-B_4257735872-B.russian-genome Russians
4257735872-A_4257735872-A.russian-genome Russians
4257735853-B_4257735853-B.russian-genome Russians
Russia-Smol345_Russia-Smol345.turkic Russians
Russia-Smol349_Russia-Smol349.turkic Russians
Russia-Smol350_Russia-Smol350.turkic Russians
Russia-Tver415_Russia-Tver415.turkic Russians
RussianVoron103_RussianVoron103.turkic Russians
russianVoron101_russianVoron101.turkic Russians
russianOrjol89_russianOrjol89.turkic Russians
russianOrjol78_russianOrjol78.turkic Russians
russianOrjol56_russianOrjol56.turkic Russians
RussianOrjol45_RussianOrjol45.turkic Russians
RussianOrjol34_RussianOrjol34.turkic Russians
4257735853-A_4257735853-A.russian-genome Russians
russianOrjol100_russianOrjol100.turkic Russians
RussianKursk9_RussianKursk9.turkic Russians
russianKursk6_russianKursk6.turkic Russians
RussianKursk18_RussianKursk18.turkic Russians
RussianKursk15_RussianKursk15.turkic Russians
Russia-Tver472_Russia-Tver472.turkic Russians
Russia-Tver442_Russia-Tver442.turkic Russians
Russia-Tver418_Russia-Tver418.turkic Russians
russianOrjol1_russianOrjol1.turkic Russians
HGDP00902_HGDP00902.hgdp Russians
4257735852-A_4257735852-A.russian-genome Russians
4257735851-A_4257735851-A.russian-genome Russians
HGDP00886_HGDP00886.hgdp Russians
HGDP00887_HGDP00887.hgdp Russians
HGDP00888_HGDP00888.hgdp Russians
HGDP00889_HGDP00889.hgdp Russians
HGDP00890_HGDP00890.hgdp Russians
4257735622-A_4257735622-A.russian-genome Russians
HGDP00892_HGDP00892.hgdp Russians
HGDP00893_HGDP00893.hgdp Russians
HGDP00894_HGDP00894.hgdp Russians
HGDP00895_HGDP00895.hgdp Russians
HGDP00896_HGDP00896.hgdp Russians
HGDP00897_HGDP00897.hgdp Russians
HGDP00898_HGDP00898.hgdp Russians
HGDP00899_HGDP00899.hgdp Russians
HGDP00900_HGDP00900.hgdp Russians
HGDP00885_HGDP00885.hgdp Russians
HGDP00884_HGDP00884.hgdp Russians
HGDP00883_HGDP00883.hgdp Russians
HGDP00882_HGDP00882.hgdp Russians
4257735850-B_4257735850-B.russian-genome Russians
4257735850-A_4257735850-A.russian-genome Russians
4257735849-B_4257735849-B.russian-genome Russians
4257735849-A_4257735849-A.russian-genome Russians
4257735836-B_4257735836-B.russian-genome Russians
4257735830-B_4257735830-B.russian-genome Russians
4257735830-A_4257735830-A.russian-genome Russians
4257735851-B_4257735851-B.russian-genome Russians
4257735829-B_4257735829-B.russian-genome Russians
4257735802-B_4257735802-B.russian-genome Russians
4257735802-A_4257735802-A.russian-genome Russians
4257735663-B_4257735663-B.russian-genome Russians
4257735663-A_4257735663-A.russian-genome Russians
HGDP00879_HGDP00879.hgdp Russians
HGDP00880_HGDP00880.hgdp Russians
HGDP00881_HGDP00881.hgdp Russians
4257735829-A_4257735829-A.russian-genome Russians
4257735614-B_4257735614-B.russian-genome Russians
RussianVoron107_RussianVoron107.turkic Russians
4159588297-A_4159588297-A.russian-genome Russians
4159588752-A_4159588752-A.russian-genome Russians
4159588737-B_4159588737-B.russian-genome Russians
4159588737-A_4159588737-A.russian-genome Russians
4257735613-A_4257735613-A.russian-genome Russians
4159588826-B_4159588826-B.russian-genome Russians
4159588826-A_4159588826-A.russian-genome Russians
4159588297-B_4159588297-B.russian-genome Russians
4159588416-B_4159588416-B.russian-genome Russians
4159588417-A_4159588417-A.russian-genome Russians
altai406_altai406.malta Russians
4159588898-B_4159588898-B.russian-genome Russians
4159588898-A_4159588898-A.russian-genome Russians
4257735609-B_4257735609-B.russian-genome Russians
4159588877-B_4159588877-B.russian-genome Russians
4159588694-B_4159588694-B.russian-genome Russians
4159588694-A_4159588694-A.russian-genome Russians
4159588678-B_4159588678-B.russian-genome Russians
4159588678-A_4159588678-A.russian-genome Russians
4159588645-B_4159588645-B.russian-genome Russians
4159588645-A_4159588645-A.russian-genome Russians
4159588644-B_4159588644-B.russian-genome Russians
4159588644-A_4159588644-A.russian-genome Russians
4159588431-B_4159588431-B.russian-genome Russians
RusPinega17_RusPinega17.slavic Russians
4257735614-A_4257735614-A.russian-genome Russians
4159588431-A_4159588431-A.russian-genome Russians
4159588877-A_4159588877-A.russian-genome Russians
4159588868-B_4159588868-B.russian-genome Russians
4257735607-B_4257735607-B.russian-genome Russians
4257735539-A_4257735539-A.russian-genome Russians
4159588825-B_4159588825-B.russian-genome Russians
4159588825-A_4159588825-A.russian-genome Russians
4159588824-B_4159588824-B.russian-genome Russians
4159588752-B_4159588752-B.russian-genome Russians
4159588392-A_4159588392-A.russian-genome Russians
4159588392-B_4159588392-B.russian-genome Russians
Rrzs_29.inner-eurasia Russians
Rkbo_8.inner-eurasia Russians
Rps_001.inner-eurasia Russians
4159588416-A_4159588416-A.russian-genome Russians
4159588417-B_4159588417-B.russian-genome Russians
evo-1_evo-1.jew Russians
4257735539-B_4257735539-B.russian-genome Russians
evo-2_evo-2.jew Russians
4159588856-A_4159588856-A.russian-genome Russians
RussianVoron105_RussianVoron105.turkic Russians
4159588837-B_4159588837-B.russian-genome Russians
4257735504-A_4257735504-A.russian-genome Russians
4257735504-B_4257735504-B.russian-genome Russians
4257735530-A_4257735530-A.russian-genome Russians
4257735530-B_4257735530-B.russian-genome Russians
RusPinega9_RusPinega9.slavic Russians
RusPinega1_RusPinega1.slavic Russians
RusPinega20_RusPinega20.slavic Russians
4257735538-A_4257735538-A.russian-genome Russians
4257735538-B_4257735538-B.russian-genome Russians
4159588856-B_4159588856-B.russian-genome Russians
4159588868-A_4159588868-A.russian-genome Russians
HGDP01070_HGDP01070.hgdp Sardinians
HGDP01063_HGDP01063.hgdp Sardinians
HGDP01065_HGDP01065.hgdp Sardinians
HGDP01066_HGDP01066.hgdp Sardinians
HGDP01067_HGDP01067.hgdp Sardinians
HGDP01068_HGDP01068.hgdp Sardinians
HGDP01069_HGDP01069.hgdp Sardinians
HGDP01071_HGDP01071.hgdp Sardinians
HGDP01072_HGDP01072.hgdp Sardinians
HGDP01073_HGDP01073.hgdp Sardinians
HGDP01074_HGDP01074.hgdp Sardinians
HGDP01075_HGDP01075.hgdp Sardinians
HGDP01076_HGDP01076.hgdp Sardinians
HGDP01077_HGDP01077.hgdp Sardinians
HGDP01062_HGDP01062.hgdp Sardinians
HGDP01064_HGDP01064.hgdp Sardinians
HGDP01079_HGDP01079.hgdp Sardinians
HGDP00671_HGDP00671.hgdp Sardinians
HGDP00670_HGDP00670.hgdp Sardinians
HGDP00669_HGDP00669.hgdp Sardinians
HGDP00668_HGDP00668.hgdp Sardinians
HGDP00667_HGDP00667.hgdp Sardinians
HGDP00666_HGDP00666.hgdp Sardinians
HGDP00665_HGDP00665.hgdp Sardinians
HGDP00674_HGDP00674.hgdp Sardinians
HGDP00673_HGDP00673.hgdp Sardinians
HGDP00672_HGDP00672.hgdp Sardinians
HGDP01078_HGDP01078.hgdp Sardinians
Scottish4290_Scottish4290.lazaridis-2016 Scots
